datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/1/2026 8:00:00 PM,4/1/2026 4:00:00 PM,RFC,WEST,AEP,AEPIMP,3644.329,True
4/1/2026 8:00:00 PM,4/1/2026 4:00:00 PM,RFC,WEST,AEP,AEPKPT,630.359,True
4/1/2026 8:00:00 PM,4/1/2026 4:00:00 PM,RFC,WEST,AEP,AEPOPT,8094.528,True
4/1/2026 9:00:00 PM,4/1/2026 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4160.158,True
4/1/2026 9:00:00 PM,4/1/2026 5:00:00 PM,RFC,WEST,AEP,AEPIMP,3688.331,True
4/1/2026 9:00:00 PM,4/1/2026 5:00:00 PM,RFC,WEST,AEP,AEPKPT,630.228,True
4/1/2026 9:00:00 PM,4/1/2026 5:00:00 PM,RFC,WEST,AEP,AEPOPT,8072.323,True
4/1/2026 10:00:00 PM,4/1/2026 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4163.061,True
4/1/2026 10:00:00 PM,4/1/2026 6:00:00 PM,RFC,WEST,AEP,AEPIMP,3656.501,True
4/1/2026 10:00:00 PM,4/1/2026 6:00:00 PM,RFC,WEST,AEP,AEPKPT,623.387,True
4/1/2026 10:00:00 PM,4/1/2026 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8057.623,True
4/1/2026 11:00:00 PM,4/1/2026 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4184.739,True
4/1/2026 11:00:00 PM,4/1/2026 7:00:00 PM,RFC,WEST,AEP,AEPIMP,3693.115,True
4/1/2026 11:00:00 PM,4/1/2026 7:00:00 PM,RFC,WEST,AEP,AEPKPT,616.924,True
4/1/2026 11:00:00 PM,4/1/2026 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8086.474,True
4/2/2026 12:00:00 AM,4/1/2026 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4184.252,True
4/2/2026 12:00:00 AM,4/1/2026 8:00:00 PM,RFC,WEST,AEP,AEPIMP,3648.925,True
4/2/2026 12:00:00 AM,4/1/2026 8:00:00 PM,RFC,WEST,AEP,AEPKPT,622.150,True
4/2/2026 12:00:00 AM,4/1/2026 8:00:00 PM,RFC,WEST,AEP,AEPOPT,8192.252,True
4/2/2026 1:00:00 AM,4/1/2026 9:00:00 PM,RFC,WEST,AEP,AEPAPT,3994.311,True
4/2/2026 1:00:00 AM,4/1/2026 9:00:00 PM,RFC,WEST,AEP,AEPIMP,3622.754,True
4/2/2026 1:00:00 AM,4/1/2026 9:00:00 PM,RFC,WEST,AEP,AEPKPT,596.778,True
4/2/2026 1:00:00 AM,4/1/2026 9:00:00 PM,RFC,WEST,AEP,AEPOPT,8000.450,True
4/2/2026 2:00:00 AM,4/1/2026 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3743.850,True
4/2/2026 2:00:00 AM,4/1/2026 10:00:00 PM,RFC,WEST,AEP,AEPIMP,3497.689,True
4/2/2026 2:00:00 AM,4/1/2026 10:00:00 PM,RFC,WEST,AEP,AEPKPT,564.223,True
4/2/2026 2:00:00 AM,4/1/2026 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7756.872,True
4/2/2026 3:00:00 AM,4/1/2026 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3492.833,True
4/2/2026 3:00:00 AM,4/1/2026 11:00:00 PM,RFC,WEST,AEP,AEPIMP,3424.380,True
4/2/2026 3:00:00 AM,4/1/2026 11:00:00 PM,RFC,WEST,AEP,AEPKPT,532.258,True
4/2/2026 3:00:00 AM,4/1/2026 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7543.848,True
4/2/2026 4:00:00 AM,4/2/2026 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3270.539,True
4/2/2026 4:00:00 AM,4/2/2026 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3370.355,True
4/2/2026 4:00:00 AM,4/2/2026 12:00:00 AM,RFC,WEST,AEP,AEPKPT,501.973,True
4/2/2026 4:00:00 AM,4/2/2026 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7156.640,True
4/2/2026 5:00:00 AM,4/2/2026 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3165.127,True
4/2/2026 5:00:00 AM,4/2/2026 1:00:00 AM,RFC,WEST,AEP,AEPIMP,3356.452,True
4/2/2026 5:00:00 AM,4/2/2026 1:00:00 AM,RFC,WEST,AEP,AEPKPT,483.694,True
4/2/2026 5:00:00 AM,4/2/2026 1:00:00 AM,RFC,WEST,AEP,AEPOPT,7168.521,True
4/2/2026 6:00:00 AM,4/2/2026 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3088.052,True
4/2/2026 6:00:00 AM,4/2/2026 2:00:00 AM,RFC,WEST,AEP,AEPIMP,3345.266,True
